P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.353.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.353.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.353.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.353.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.354.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.354.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.354.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.354.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.355.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.355.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.355.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.355.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.356.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.356.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.356.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.356.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.357.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.357.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.357.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.357.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.358.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.358.0.a,,1.0
